_id,artist,title
Jpj3M4x94uDh4KGuz,['Paulinho da Viola'],Deixa rolar
TXGDZnkBNfmGMGrXF,['blink?182'],Disaster
XBEgKqx7emhecpNgC,['Grand Salvo'],"He leads her by the arm in the old manner out into the music and the dancing light. She asks him, so he whispers something he thinks he might have said. She closes her eyes tight then, and when she opens them again she is different somehow. The nurse waits smoking against the car at the far end of the garden, and from over the fences the neighbourly sounds of cooking and children swim on the wind."
7bnYjmHrZzpN8sCni,['AS IT IS'],Can't Save Myself
RJkJroLa8ybYb5C6H,['Electron Wave'],Quantum Flux
roZj6u4sbB9TB8zBx,['BIGFLO'],BAD MAMA JAMA (inst.)
fSjA4T8nYTEn8dF6j,['Brand New'],Jesus
vJjriRGPM6YRhv8tp,['Severe Illusion'],Girl With a Knife in Her Hand
haerSN9nbe2RmLiEe,['David Bowie'],Space Oddity
rKtz2bYrev7BYj8RJ,['Fetty Wap'],Trap Queen
syY633Y3vkSrbncbA,['Etana'],War
6J36fgkwB4WwbdA5z,"['Crosby, Stills & Nash']",Wasted on the Way
yLGEpvFDqjqruBpRf,['Twinkle Twinkle Little Rock Star'],Backwards Down the Number Line
QPJ6a39q5SisSkNC7,['Voodoo Idols'],Walk on By
3XBGSLF2YHd27yGdS,['Foreigner'],Urgent
3zGeGWPS7rku8NPiZ,['Levent Yüksel'],Haram Geceler
95BgaduDwmcNYsPJj,['Yolanda Adams'],I Gotta Believe
Xje8f63jbqLuq322P,['Tim Story'],By Rushlight (Still on Lesson No. 3)
nWXzaF7uAj43LkCYC,['[unknown]'],Hush Little Baby (instrumental)
cweWCtAK6K9znBa9a,['Twinkle Twinkle Little Rock Star'],Backwards Down the Number Line
ywiPJGb2Z2YqYZm8H,['Spiller'],Groovejet
BqqpqvYejp2uyA4mD,['Dave Borins'],Walk on By
aQKNHhE2gu8Z67YT8,['Dealema'],Nada Dura Para Sempre
vFcyjsNjYwHMFoZrq,['Twinkle Twinkle Little Rock Star'],Backwards Down the Number Line
tcBgS4NLwQkGRzm8d,['Los Pericos'],Pupilas lejanas
96w5LxbTzzDjhQYsY,['Of Mice & Men'],Never Giving Up
CFdihjeWKTpiqLrxR,['Jul'],Dans ma paranoïa
QkWek7GCjarNejkgG,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
5vzk7QCbr5gDACRLS,['Tom Petty and the Heartbreakers'],Mary Jane’s Last Dance
qbCtaLH92584y3K8G,['Jason Derulo'],Stupid Love
5xW9vjg2kGCrdNrR7,['Artemis'],Fountain of Life (Lean on It mix) (remixed by DJ Anser)
BXMpDfKpDdThKLQbw,['Rick Springfield'],Love Somebody
yYW6wFpAq4x8M9Rxs,['Jackson do Pandeiro'],O puxa saco
JYqBDRtvWJ5d3LGY7,['The Script'],For the First Time
2vGB9dgjw9GhhebT3,['THE ALFEE'],See You Again
9WJaeCDtZbGGgKNpx,"['Beyoncé', 'Nicki Minaj']",Flawless (remix)
KQxtGwBmcm3P2CR8r,['Teoman'],Papatya
M5Fd9BZrMJCaJtSws,['Showbiz & A.G.'],Fat Pockets
p5cDh2jK7NF2o9F7X,['Boogaloo Baby'],Walk on By
eYLHtTNbizgXYcdbS,['The Moody Blues'],Talking Out of Turn
95E8gF4b76AmTMZac,['Seha Oku?'],Ah ?stanbul
u5GXhwsG7JcPXTRAR,['DJ Trouble'],Mosh Pit
CbtvWpPXvx3pXHoH3,"['Cobra Starship', 'Leighton Meester']",Good Girls Go Bad
iP7TGDbGfH4Q7jzza,['Seinabo Sey'],Younger (Kygo remix)
qH4oSZRh9Xx98puof,"['Chris Brown', 'DJ Khaled', 'Lil Wayne', 'Nicki Minaj', 'Rick Ross']",Take It to the Head
8LHZ2DLchfFFmvnm2,['DeJ Loaf'],Try Me (remix) (feat. Remy Ma & Ty$)
2zd8jdsv5MLz3jPuG,['Oozing Wound'],New York Bands
PoWHDfajERhwpgQ8K,['Anthony Rosano and The Conqueroos'],Devils Hand
986d7MSCj2xZ2sAtS,['John Michael Montgomery'],Beer and Bones
n36wYx2rkKLvSiddu,['Olly Murs'],Seasons
hoEWMp76BoEGP7AHW,['Picco'],Walk On By (Real Booty Babes Compilation edit)
Z2R7nuc5oTv24pZdA,['Cem Adrian'],Bugün Sana Bir?eyler Anlatmam Gerek
Mvf2YyvLtJHztEECP,['Muse'],Madness
f4qkM7jKBvzDNzND3,['Feridun Düza?aç'],Beni Unutma
HJ69jfjH6piqSEFdv,['National Lampoon'],Harry Block: 417 Reasons Why You Should Let Us Do Your Income Tax – Reason#323
LeuqcR9RRb8XkXhP5,['The Black Sweden'],Ain't Talking About Love / Money Money Money
BrYodyNvFDLSMEsv6,['3 Doors Down'],Kryptonite
H26vaNuCk6vMv8tFR,['Flying Lotus'],Rickshaw
SbawywrbdkGHpdifR,['Ray Lugo'],Yo lo que quiero es vacilar
N79s9oZivXEywYsS8,['Eminem'],Beautiful
Mc6zzP2TREeRwBnLw,['Passion Pit'],Moth's Wings
NCL7szko4Ksbgcdqz,['Joyce'],Domingo de manhã
SuhDC45YGYW7nSPQk,['Emre Ayd?n'],Son Defa
gMstBk4fXFMtBs4HG,['Emilíana Torrini'],Ha Ha
a22sbYg333MvkPJif,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
ZDeDeMZi9MvEi7fEL,['Life on Earth!'],City by the Sea
8WnrNP6gCXrqaBy5m,['Diogo Nogueira'],Sou Eu - Convidados Especiais: Chico Buarque e Hamilton de Holanda
ZMDokC4R9BEFrgF5K,['Guns N’ Roses'],Knockin’ on Heaven’s Door
6k9pFAYA2d7LYNN9D,['Shabba Ranks'],Mr. Loverman (feat. Chevelle Franklin)
FKNroEMsSZPfJhkmD,['Emilíana Torrini'],Wednesday's Child
L7foaQGq8gdNQxLqx,['Karmate'],Nayino
XirEuomwGCrFRk97u,['Ahmet Kaya'],Söyle
LW2ESWN9ZdvDLzQS2,['Ahmet Kaya'],Hiçbir ?eyimsin
sEv2Pb76jKP22AFFv,['Flavour'],Nwa Baby Ashawo (Remix)
7xu5F7DZ4KBMtA5ye,['Dub Inc'],Partout dans ce monde
3MbJrgMw7EjeXyhSE,['??-2'],?? ????? (?? ????????)
g6ToMfxAmfL6qp7o5,['FKJ'],Waiting (feat. Madelyn Grant)
YASZxMHi7K84WvSzL,['Aly & Fila'],A State of Trance 650 - New Horizons (Full Continuous DJ mix by Aly & Fila)
rKznZWXS7NX9YFsA4,['Grey Larsen'],Figure 20-2: Slurs Are Feasible on Some Intervals That Ascend Across the Register Break (Flute)
F5cp3RGgCvTbbCowW,['Young Dolph'],Preach
uNfu25sztGgrr7vJY,['Tiësto'],As the Rush Comes
gNCyFHoaHGSPqRNvC,['Ozzy Osbourne'],Dreamer
2kGPMxd6SZ9x66KvG,['Blake Shelton'],All About Tonight
hG4RMiXRkbe7xzkNX,['Black M'],Sur ma route
tPyjrf8jtyv2usGL5,['Glass Animals'],Black Mambo
kdjuyv4YDgLZFsPF7,['Chris Young'],You
i4NHQQfgzHyipzLgD,['Canaan Smith'],Love You Like That
s3R9ABGcQ8y9SfXD2,['Dave Dobbyn'],Loyal
qFEGcbpRaP8SnMvK3,['Korpiklaani'],Kunnia
GEi23E87ura4TygJ2,['Men of Standard'],Power
suenKGBk6W8nMSNZT,['Malo'],Suavecito
tTRXS4L4aDJkbSW6u,['Blind Guardian'],The Holy Grail
zcxnxYsR49YFu8ai8,['Mabel Matiz'],Aldan?yor
4aSufrAnHtNtgiHqE,['Dierks Bentley'],Sideways
7moXnsFQCbMZRmvwN,['P!nk'],Try Too Hard
vAjewthMvE9AcWYva,['Ben Harper & The Innocent Criminals'],Paris Sunrise #7
ji9W37hvXxX9zo53G,['Press Play'],World Anthem
B8FGN2RntjwCihAqD,['Johnny Mathis'],"Too Much, Too Little, Too Late (Duet with Deniece Williams)"
FPvzWqQKQzsA8BGf9,['Feist'],Intuition
Ed5qc4KQre6d7Jaco,['Alonzo'],En boucle
ceSSqAv3A6epwdhDh,['Astronomia'],From Oslo to Heaven
x9DZHRHHYZJckEW5Z,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
cNhMhtFBJbHXWYsb5,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
gAN2rdfj8ZZWvPmit,['Guizmo'],Dans 10 ans
kdd76JdsKqGhhNAZx,['Diana Krall'],Let’s Fall in Love
xYEAP9a3zAKBDDrds,['Tan'],Ah Bu ?ark?lar?n Gözü Kör Olsun
FnQNYtnmLhQJtbcnN,['Sleeping With Sirens'],If You Can't Hang
8eN5Gfpjqua9emj6x,['Arctic Monkeys'],Arabella
AoakZRuFAhz5okhWd,['Flyleaf'],Missing
3vYv6BZPe3HHD3KQB,['Maroon 5'],Payphone
FtXm7f7jnBNJAtau8,['Jimmy James'],I'm On Fire
2iuKLE6DwjXcjR533,['Vintage Trouble'],Come On By
kjstwcKH2hrrDmoaW,['A Thousand Horses'],Smoke
awjTJkcdwKFbb6R8K,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
B5MWPLipDhXLKvsZj,['Sun City Girls'],Now Playing
4QCre4Ta5GffGpYEE,['The Script'],If You Could See Me Now
yGGCdWfzKpehgfaqA,['Vasil Hadžimanov Band'],Drama drums / Delije (live)
qA4v2nT476TpPa9wX,['Dead On'],Salem Girls
7ci4j8ztygMas9Mpr,"['Rocko', 'Young Thug']",Lil Gurl Shit
3Dd2j4rXCJvy6wbYi,['Léo Delibes'],Lakmé (Duo des fleurs)
TLHgEtzrDP4PLwnJ8,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
nhWYiSBWP6h6attnJ,['Müslüm Gürses'],Nilüfer
SWiHCi5vH5PX4CFvG,['Trouble Funk'],Let's Get Small
ZivMPyMNasisNa9YM,['The Damned Things'],We've Got a Situation Here
YYZ4PnDeysMtXyCmw,"['R. Kelly', 'Whitney Houston']",I Look to You
